url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-realme-q-4gb-64gb-hang-nhap-khau-p36030465.html?src=category-page-1789.1795&2hi=0	Điện thoại Realme Q (4GB/64GB) -Hàng nhập khẩu	Realme										
https://tiki.vn/dien-thoai-samsung-galaxy-s7-hang-nhap-khau-p23622471.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy S7 - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-note-9-128gb-6gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p12206842.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy Note 9 (128GB/6GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-iphone-8-plus-hang-chinh-hang-vn-a-p36700352.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 8 Plus - Hàng Chính Hãng VN/A	Apple										
https://tiki.vn/dien-thoai-oppo-reno-2f-hang-chinh-hang-p35729872.html?src=category-page-1789.1795&2hi=0	Điện Thoại OPPO Reno 2F - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-iphone-6s-plus-32gb-vn-a-hang-chinh-hang-p1823081.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 6s Plus 32GB VN/A - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-a30-32gb-3gb-hang-chinh-hang-p13753821.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30 (32GB/3GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-vivo-y19-128gb-6gb-hang-chinh-hang-p39033996.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo Y19 (128GB/6GB) - Hàng Chính Hãng	Vivo										
https://tiki.vn/dien-thoai-oppo-a1k-hang-chinh-hang-p17510352.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo A1K - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-xiaomi-mi-a3-4gb-64gb-hang-chinh-hang-p24764475.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Mi A3 (4GB/64GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-oppo-f11-hang-chinh-hang-p11588693.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F11 - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-iphone-7-plus-32gb-hang-nhap-khau-chinh-hang-p259935.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 7 Plus 32GB - Hàng Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-vivo-y11-hang-chinh-hang-p37694867.html?src=category-page-1789.1795&2hi=1	Điện thoại Vivo Y11 - Hàng chính hãng	Vivo										
https://tiki.vn/dien-thoai-coolpad-n3-hang-chinh-hang-p10142975.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad N3 - Hàng Chính Hãng	Coolpad										
https://tiki.vn/dien-thoai-iphone-11-pro-max-512gb-hang-chinh-hang-p32036308.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro Max 512GB - Hàng Chính Hãng 	Apple										
https://tiki.vn/dien-thoai-iphone-8-plus-64gb-nhap-khau-chinh-hang-p938174.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 8 Plus 64GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-asus-zenfone-max-pro-m1-hang-chinh-hang-p3132977.html?src=category-page-1789.1795&2hi=1	Điện Thoại Asus Zenfone Max Pro M1 - Hàng Chính Hãng	Asus										
https://tiki.vn/dien-thoai-iphone-xs-64gb-hang-chinh-hang-p4533169.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 64GB - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-oppo-f7-128gb-6gb-hang-chinh-hang-p1890339.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F7 (128GB/6GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-iphone-7-plus-128gb-hang-nhap-khau-chinh-hang-p269707.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 7 Plus 128GB - Hàng Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-a20-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p13007748.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy A20 (32GB/3GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-realme-5-3gb-64gb-hang-chinh-hang-p34478306.html?src=category-page-1789.1795&2hi=0	Điện Thoại Realme 5 (3GB/64GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-samsung-galaxy-a70-128gb-6gb-hang-chinh-hang-p13481647.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A70 (128GB/6GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-iphone-xs-max-256gb-nhap-khau-chinh-hang-p4539483.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 256GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-oppo-a9-2020-128g-8gb-hang-chinh-hang-p31276832.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO A9 2020 (128G/8GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-oppo-a3s-32gb-3gb-hang-chinh-hang-p4066415.html?src=category-page-1789.1795&2hi=0	Điện Thoại OPPO A3s (32GB/3GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-samsung-galaxy-s10-plus-hang-chinh-hang-p26229504.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy S10 Plus - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-huawei-nova-3i-hang-chinh-hang-p3021455.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei Nova 3i - Hàng Chính Hãng	Huawei										
https://tiki.vn/dien-thoai-samsung-galaxy-s9-plus-4gb-64gb-quoc-te-hang-nhap-khau-p16619963.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S9 Plus (6GB/64GB) Quốc Tế - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-oppo-f5-youth-hang-chinh-hang-p923155.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F5 Youth - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-realme-5-pro-4gb-128gb-hang-chinh-hang-p34478298.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 5 Pro (4GB/128GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-blackberry-keyone-silver-hang-chinh-hang-p871834.html?src=category-page-1789.1795&2hi=1	Điện Thoại BlackBerry KEYone (Silver) - Hàng Chính Hãng	BlackBerry										
https://tiki.vn/dien-thoai-samsung-galaxy-note-5-hang-nhap-khau-p23636180.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 5 - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-itel-it5022-hang-chinh-hang-p10693661.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel IT5022 - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-xiaomi-mi-9t-pro-6gb-128gb-hang-chinh-hang-p34556100.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Mi 9T Pro 6GB/128GB - Hàng chính hãng	Xiaomi										
https://tiki.vn/dien-thoai-samsung-galaxy-a20s-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p39696803.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A20s (32GB/3GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-itel-a16-plus-hang-chinh-hang-p15286472.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel A16 Plus - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-xiaomi-redmi-7-3gb-32gb-hang-chinh-hang-p12486516.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi 7 (3GB/32GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-oppo-f7-youth-64gb-4gb-hang-chinh-hang-p2452471.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F7 Youth (64GB/4GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-itel-alpha-lite-hang-chinh-hang-p23105947.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel Alpha Lite - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-itel-s41-hang-chinh-hang-p2776529.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S41 - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-xiaomi-redmi-8a-2gb-32gb-hang-chinh-hang-p35770986.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi 8A (2GB/32GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-samsung-galaxy-s10-128gb-8gb-hang-chinh-hang-p10280108.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 (128GB/8GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-iphone-xs-64gb-hang-nhap-khau-p14913053.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 64GB - Hàng Nhập Khẩu	Apple										
